condition,participant,seed,label_space,true_id,sample_name,predicted_id,stage_id,run
S5,A,1,node,9,sample_000388,31,1,run_7
S5,A,1,node,5,sample_000389,20,1,run_7
S5,A,1,node,14,sample_000392,10,2,run_7
S5,A,1,node,15,sample_000393,22,2,run_7
S5,A,1,node,16,sample_000394,2,2,run_7
S5,A,1,node,18,sample_000396,10,2,run_7
S5,A,1,node,20,sample_000398,24,2,run_7
S5,A,1,node,21,sample_000399,12,2,run_7
S5,A,1,node,22,sample_000400,10,2,run_7
S5,A,1,node,24,sample_000402,2,2,run_7
S5,A,1,node,13,sample_000405,10,2,run_8
S5,A,1,node,14,sample_000406,10,2,run_8
S5,A,1,node,15,sample_000407,10,2,run_8
S5,A,1,node,16,sample_000408,12,2,run_8
S5,A,1,node,17,sample_000409,18,2,run_8
S5,A,1,node,18,sample_000410,31,2,run_8
S5,A,1,node,20,sample_000412,10,2,run_8
S5,A,1,node,21,sample_000413,10,2,run_8
S5,A,1,node,22,sample_000414,10,2,run_8
S5,A,1,node,23,sample_000415,10,2,run_8
S5,A,1,node,24,sample_000416,3,2,run_8
S5,A,1,node,25,sample_000417,34,2,run_8
S5,A,1,node,13,sample_000419,18,2,run_9
S5,A,1,node,14,sample_000420,10,2,run_9
S5,A,1,node,15,sample_000421,10,2,run_9
S5,A,1,node,16,sample_000422,2,2,run_9
S5,A,1,node,17,sample_000423,18,2,run_9
S5,A,1,node,18,sample_000424,10,2,run_9
S5,A,1,node,20,sample_000426,10,2,run_9
S5,A,1,node,21,sample_000427,10,2,run_9
S5,A,1,node,23,sample_000429,10,2,run_9
S5,A,1,node,24,sample_000430,18,2,run_9
S5,A,1,tier3,29,sample_000002,14,1,run_1
S5,A,1,tier3,25,sample_000003,16,1,run_1
S5,A,1,tier3,27,sample_000004,23,1,run_1
S5,A,1,tier3,30,sample_000005,5,1,run_1
S5,A,1,tier3,26,sample_000007,21,1,run_1
S5,A,1,tier3,15,sample_000008,2,1,run_1
S5,A,1,tier3,12,sample_000009,17,1,run_1
S5,A,1,tier3,6,sample_000010,15,1,run_1
S5,A,1,tier3,0,sample_000011,8,1,run_1
S5,A,1,tier3,2,sample_000013,16,2,run_1
S5,A,1,tier3,7,sample_000014,8,2,run_1
S5,A,1,tier3,13,sample_000016,10,2,run_1
S5,A,1,tier3,1,sample_000017,23,2,run_1
S5,A,1,tier3,16,sample_000018,13,2,run_1
S5,A,1,tier3,1,sample_000020,15,2,run_1
S5,A,1,tier3,7,sample_000021,8,2,run_1
S5,A,1,tier3,3,sample_000023,15,2,run_1
S5,A,1,tier3,14,sample_000024,9,2,run_1
S5,A,1,tier3,2,sample_000027,15,2,run_11
S5,A,1,tier3,7,sample_000028,15,2,run_11
S5,A,1,tier3,8,sample_000029,15,2,run_11
S5,A,1,tier3,13,sample_000030,9,2,run_11
S5,A,1,tier3,1,sample_000031,16,2,run_11
S5,A,1,tier3,16,sample_000032,15,2,run_11
S5,A,1,tier3,13,sample_000033,23,2,run_11
S5,A,1,tier3,1,sample_000034,15,2,run_11
S5,A,1,tier3,7,sample_000035,15,2,run_11
S5,A,1,tier3,8,sample_000036,15,2,run_11
S5,A,1,tier3,14,sample_000038,9,2,run_11
S5,A,1,tier3,10,sample_000039,17,2,run_11
S5,A,1,tier3,20,sample_000041,28,3,run_11
S5,A,1,tier3,22,sample_000042,24,3,run_11
S5,A,1,tier3,17,sample_000045,10,3,run_11
S5,A,1,tier3,4,sample_000046,5,3,run_11
S5,A,1,tier3,19,sample_000047,2,3,run_11
S5,A,1,tier3,11,sample_000048,3,3,run_11
S5,A,1,tier3,30,sample_000051,5,1,run_12
S5,A,1,tier3,27,sample_000054,24,1,run_12
S5,A,1,tier3,29,sample_000055,24,1,run_12
S5,A,1,tier3,25,sample_000056,13,1,run_12
S5,A,1,tier3,15,sample_000057,10,1,run_12
S5,A,1,tier3,12,sample_000058,10,1,run_12
S5,A,1,tier3,6,sample_000059,5,1,run_12
S5,A,1,tier3,0,sample_000060,1,1,run_12
S5,A,1,tier3,18,sample_000061,16,2,run_12
S5,A,1,tier3,7,sample_000063,18,2,run_12
S5,A,1,tier3,8,sample_000064,3,2,run_12
S5,A,1,tier3,13,sample_000065,9,2,run_12
S5,A,1,tier3,1,sample_000069,15,2,run_12
S5,A,1,tier3,7,sample_000070,8,2,run_12
S5,A,1,tier3,8,sample_000071,15,2,run_12
S5,A,1,tier3,14,sample_000073,10,2,run_12
S5,A,1,tier3,18,sample_000075,24,2,run_13
S5,A,1,tier3,7,sample_000077,23,2,run_13
S5,A,1,tier3,8,sample_000078,15,2,run_13
S5,A,1,tier3,13,sample_000079,9,2,run_13
S5,A,1,tier3,1,sample_000080,20,2,run_13
S5,A,1,tier3,16,sample_000081,22,2,run_13
S5,A,1,tier3,1,sample_000083,15,2,run_13
S5,A,1,tier3,7,sample_000084,22,2,run_13
S5,A,1,tier3,8,sample_000085,15,2,run_13
S5,A,1,tier3,3,sample_000086,30,2,run_13
S5,A,1,tier3,14,sample_000087,28,2,run_13
S5,A,1,tier3,18,sample_000089,9,2,run_14
S5,A,1,tier3,2,sample_000090,10,2,run_14
S5,A,1,tier3,7,sample_000091,18,2,run_14
S5,A,1,tier3,8,sample_000092,3,2,run_14
S5,A,1,tier3,13,sample_000093,9,2,run_14
S5,A,1,tier3,1,sample_000097,15,2,run_14
S5,A,1,tier3,7,sample_000098,13,2,run_14
S5,A,1,tier3,8,sample_000099,15,2,run_14
S5,A,1,tier3,14,sample_000101,16,2,run_14
S5,A,1,tier3,18,sample_000103,9,2,run_15
S5,A,1,tier3,2,sample_000104,10,2,run_15
S5,A,1,tier3,7,sample_000105,18,2,run_15
S5,A,1,tier3,13,sample_000107,9,2,run_15
S5,A,1,tier3,1,sample_000108,19,2,run_15
S5,A,1,tier3,16,sample_000109,13,2,run_15
S5,A,1,tier3,1,sample_000111,15,2,run_15
S5,A,1,tier3,7,sample_000112,18,2,run_15
S5,A,1,tier3,8,sample_000113,3,2,run_15
S5,A,1,tier3,14,sample_000115,13,2,run_15
S5,A,1,tier3,20,sample_000118,26,3,run_15
S5,A,1,tier3,22,sample_000119,24,3,run_15
S5,A,1,tier3,24,sample_000120,22,3,run_15
S5,A,1,tier3,23,sample_000121,28,3,run_15
S5,A,1,tier3,17,sample_000122,10,3,run_15
S5,A,1,tier3,4,sample_000123,5,3,run_15
S5,A,1,tier3,19,sample_000124,16,3,run_15
S5,A,1,tier3,11,sample_000125,2,3,run_15
S5,A,1,tier3,28,sample_000127,13,1,run_16
S5,A,1,tier3,15,sample_000128,11,1,run_16
S5,A,1,tier3,12,sample_000129,10,1,run_16
S5,A,1,tier3,30,sample_000130,5,1,run_16
S5,A,1,tier3,9,sample_000131,17,1,run_16
S5,A,1,tier3,26,sample_000132,13,1,run_16
S5,A,1,tier3,25,sample_000133,21,1,run_16
S5,A,1,tier3,27,sample_000134,20,1,run_16
S5,A,1,tier3,29,sample_000135,24,1,run_16
S5,A,1,tier3,6,sample_000136,13,1,run_16
S5,A,1,tier3,0,sample_000137,3,1,run_16
S5,A,1,tier3,18,sample_000138,10,2,run_16
S5,A,1,tier3,2,sample_000139,10,2,run_16
S5,A,1,tier3,7,sample_000140,19,2,run_16
S5,A,1,tier3,8,sample_000141,15,2,run_16
S5,A,1,tier3,13,sample_000142,9,2,run_16
S5,A,1,tier3,1,sample_000143,19,2,run_16
S5,A,1,tier3,1,sample_000146,2,2,run_16
S5,A,1,tier3,7,sample_000147,21,2,run_16
S5,A,1,tier3,8,sample_000148,15,2,run_16
S5,A,1,tier3,14,sample_000150,9,2,run_16
S5,A,1,tier3,10,sample_000151,17,2,run_16
S5,A,1,tier3,18,sample_000152,9,2,run_17
S5,A,1,tier3,2,sample_000153,10,2,run_17
S5,A,1,tier3,7,sample_000154,18,2,run_17
S5,A,1,tier3,8,sample_000155,3,2,run_17
S5,A,1,tier3,13,sample_000156,9,2,run_17
S5,A,1,tier3,1,sample_000160,15,2,run_17
S5,A,1,tier3,7,sample_000161,16,2,run_17
S5,A,1,tier3,8,sample_000162,15,2,run_17
S5,A,1,tier3,14,sample_000164,9,2,run_17
S5,A,1,tier3,10,sample_000165,17,2,run_17
S5,A,1,tier3,18,sample_000166,9,2,run_19
S5,A,1,tier3,2,sample_000167,15,2,run_19
S5,A,1,tier3,7,sample_000168,9,2,run_19
S5,A,1,tier3,8,sample_000169,15,2,run_19
S5,A,1,tier3,13,sample_000170,9,2,run_19
S5,A,1,tier3,1,sample_000174,15,2,run_19
S5,A,1,tier3,7,sample_000175,24,2,run_19
S5,A,1,tier3,8,sample_000176,3,2,run_19
S5,A,1,tier3,3,sample_000177,10,2,run_19
S5,A,1,tier3,14,sample_000178,10,2,run_19
S5,A,1,tier3,19,sample_000181,17,3,run_19
S5,A,1,tier3,11,sample_000182,2,3,run_19
S5,A,1,tier3,20,sample_000184,28,3,run_19
S5,A,1,tier3,24,sample_000186,9,3,run_19
S5,A,1,tier3,23,sample_000187,28,3,run_19
S5,A,1,tier3,17,sample_000188,18,3,run_19
S5,A,1,tier3,4,sample_000189,5,3,run_19
S5,A,1,tier3,2,sample_000191,15,2,run_2
S5,A,1,tier3,7,sample_000192,15,2,run_2
S5,A,1,tier3,8,sample_000193,15,2,run_2
S5,A,1,tier3,13,sample_000194,9,2,run_2
S5,A,1,tier3,1,sample_000198,2,2,run_2
S5,A,1,tier3,7,sample_000199,2,2,run_2
S5,A,1,tier3,8,sample_000200,3,2,run_2
S5,A,1,tier3,14,sample_000202,12,2,run_2
S5,A,1,tier3,30,sample_000204,5,1,run_20
S5,A,1,tier3,9,sample_000205,10,1,run_20
S5,A,1,tier3,28,sample_000206,26,1,run_20
S5,A,1,tier3,27,sample_000208,22,1,run_20
S5,A,1,tier3,25,sample_000209,17,1,run_20
S5,A,1,tier3,26,sample_000210,12,1,run_20
S5,A,1,tier3,6,sample_000211,5,1,run_20
S5,A,1,tier3,15,sample_000212,10,1,run_20
S5,A,1,tier3,12,sample_000213,10,1,run_20
S5,A,1,tier3,0,sample_000214,11,1,run_20
S5,A,1,tier3,18,sample_000215,15,2,run_20
S5,A,1,tier3,2,sample_000216,15,2,run_20
S5,A,1,tier3,7,sample_000217,18,2,run_20
S5,A,1,tier3,8,sample_000218,3,2,run_20
S5,A,1,tier3,13,sample_000219,9,2,run_20
S5,A,1,tier3,1,sample_000220,19,2,run_20
S5,A,1,tier3,1,sample_000223,18,2,run_20
S5,A,1,tier3,7,sample_000224,18,2,run_20
S5,A,1,tier3,8,sample_000225,3,2,run_20
S5,A,1,tier3,14,sample_000226,9,2,run_20
S5,A,1,tier3,10,sample_000227,9,2,run_20
S5,A,1,tier3,18,sample_000228,9,2,run_21
S5,A,1,tier3,2,sample_000229,18,2,run_21
S5,A,1,tier3,7,sample_000230,19,2,run_21
S5,A,1,tier3,8,sample_000231,15,2,run_21
S5,A,1,tier3,14,sample_000232,9,2,run_21
S5,A,1,tier3,10,sample_000233,9,2,run_21
S5,A,1,tier3,2,sample_000235,10,2,run_22
S5,A,1,tier3,7,sample_000236,21,2,run_22
S5,A,1,tier3,8,sample_000237,15,2,run_22
S5,A,1,tier3,14,sample_000238,9,2,run_22
S5,A,1,tier3,10,sample_000239,18,2,run_22
S5,A,1,tier3,18,sample_000240,9,2,run_23
S5,A,1,tier3,2,sample_000241,18,2,run_23
S5,A,1,tier3,7,sample_000242,18,2,run_23
S5,A,1,tier3,8,sample_000243,3,2,run_23
S5,A,1,tier3,13,sample_000244,9,2,run_23
S5,A,1,tier3,1,sample_000245,15,2,run_23
S5,A,1,tier3,1,sample_000248,18,2,run_23
S5,A,1,tier3,7,sample_000249,22,2,run_23
S5,A,1,tier3,8,sample_000250,15,2,run_23
S5,A,1,tier3,13,sample_000251,18,2,run_23
S5,A,1,tier3,13,sample_000254,9,2,run_23
S5,A,1,tier3,1,sample_000255,15,2,run_23
S5,A,1,tier3,7,sample_000256,24,2,run_23
S5,A,1,tier3,8,sample_000257,3,2,run_23
S5,A,1,tier3,3,sample_000258,10,2,run_23
S5,A,1,tier3,14,sample_000259,22,2,run_23
S5,A,1,tier3,10,sample_000260,17,2,run_23
S5,A,1,tier3,18,sample_000261,9,2,run_24
S5,A,1,tier3,2,sample_000262,21,2,run_24
S5,A,1,tier3,7,sample_000263,19,2,run_24
S5,A,1,tier3,8,sample_000264,15,2,run_24
S5,A,1,tier3,14,sample_000265,16,2,run_24
S5,A,1,tier3,22,sample_000268,24,3,run_24
S5,A,1,tier3,20,sample_000269,17,3,run_24
S5,A,1,tier3,21,sample_000270,10,3,run_24
S5,A,1,tier3,19,sample_000271,10,3,run_24
S5,A,1,tier3,11,sample_000272,14,3,run_24
S5,A,1,tier3,30,sample_000274,21,1,run_25
S5,A,1,tier3,9,sample_000275,29,1,run_25
S5,A,1,tier3,28,sample_000276,17,1,run_25
S5,A,1,tier3,29,sample_000277,25,1,run_25
S5,A,1,tier3,27,sample_000278,13,1,run_25
S5,A,1,tier3,25,sample_000279,15,1,run_25
S5,A,1,tier3,26,sample_000280,13,1,run_25
S5,A,1,tier3,6,sample_000281,5,1,run_25
S5,A,1,tier3,12,sample_000283,10,1,run_25
S5,A,1,tier3,0,sample_000284,3,1,run_25
S5,A,1,tier3,18,sample_000285,10,2,run_25
S5,A,1,tier3,7,sample_000287,24,2,run_25
S5,A,1,tier3,8,sample_000288,3,2,run_25
S5,A,1,tier3,13,sample_000289,18,2,run_25
S5,A,1,tier3,1,sample_000290,15,2,run_25
S5,A,1,tier3,1,sample_000293,22,2,run_25
S5,A,1,tier3,7,sample_000294,13,2,run_25
S5,A,1,tier3,8,sample_000295,15,2,run_25
S5,A,1,tier3,14,sample_000296,10,2,run_25
S5,A,1,tier3,10,sample_000297,17,2,run_25
S5,A,1,tier3,18,sample_000298,9,2,run_26
S5,A,1,tier3,2,sample_000299,7,2,run_26
S5,A,1,tier3,7,sample_000300,10,2,run_26
S5,A,1,tier3,8,sample_000301,3,2,run_26
S5,A,1,tier3,13,sample_000302,18,2,run_26
S5,A,1,tier3,1,sample_000303,15,2,run_26
S5,A,1,tier3,16,sample_000304,15,2,run_26
S5,A,1,tier3,1,sample_000306,2,2,run_26
S5,A,1,tier3,7,sample_000307,18,2,run_26
S5,A,1,tier3,8,sample_000308,3,2,run_26
S5,A,1,tier3,14,sample_000309,9,2,run_26
S5,A,1,tier3,10,sample_000310,17,2,run_26
S5,A,1,tier3,18,sample_000311,9,2,run_27
S5,A,1,tier3,2,sample_000312,21,2,run_27
S5,A,1,tier3,7,sample_000313,15,2,run_27
S5,A,1,tier3,8,sample_000314,15,2,run_27
S5,A,1,tier3,14,sample_000315,9,2,run_27
S5,A,1,tier3,10,sample_000316,9,2,run_27
S5,A,1,tier3,18,sample_000317,9,2,run_28
S5,A,1,tier3,2,sample_000318,21,2,run_28
S5,A,1,tier3,7,sample_000319,24,2,run_28
S5,A,1,tier3,8,sample_000320,15,2,run_28
S5,A,1,tier3,13,sample_000321,9,2,run_28
S5,A,1,tier3,1,sample_000325,2,2,run_28
S5,A,1,tier3,7,sample_000326,24,2,run_28
S5,A,1,tier3,8,sample_000327,15,2,run_28
S5,A,1,tier3,3,sample_000328,10,2,run_28
S5,A,1,tier3,14,sample_000329,16,2,run_28
S5,A,1,tier3,10,sample_000330,17,2,run_28
S5,A,1,tier3,17,sample_000332,10,3,run_28
S5,A,1,tier3,4,sample_000333,5,3,run_28
S5,A,1,tier3,19,sample_000334,24,3,run_28
S5,A,1,tier3,11,sample_000335,21,3,run_28
S5,A,1,tier3,20,sample_000336,28,3,run_28
S5,A,1,tier3,22,sample_000337,24,3,run_28
S5,A,1,tier3,24,sample_000338,13,3,run_28
S5,A,1,tier3,23,sample_000339,28,3,run_28
S5,A,1,tier3,18,sample_000341,12,2,run_5
S5,A,1,tier3,2,sample_000342,15,2,run_5
S5,A,1,tier3,7,sample_000343,3,2,run_5
S5,A,1,tier3,13,sample_000345,10,2,run_5
S5,A,1,tier3,1,sample_000346,15,2,run_5
S5,A,1,tier3,16,sample_000347,13,2,run_5
S5,A,1,tier3,1,sample_000349,15,2,run_5
S5,A,1,tier3,7,sample_000350,15,2,run_5
S5,A,1,tier3,8,sample_000351,15,2,run_5
S5,A,1,tier3,3,sample_000352,15,2,run_5
S5,A,1,tier3,14,sample_000353,18,2,run_5
S5,A,1,tier3,18,sample_000355,13,2,run_6
S5,A,1,tier3,2,sample_000356,10,2,run_6
S5,A,1,tier3,7,sample_000357,10,2,run_6
S5,A,1,tier3,13,sample_000359,9,2,run_6
S5,A,1,tier3,1,sample_000360,15,2,run_6
S5,A,1,tier3,16,sample_000361,13,2,run_6
S5,A,1,tier3,1,sample_000363,15,2,run_6
S5,A,1,tier3,7,sample_000364,15,2,run_6
S5,A,1,tier3,8,sample_000365,15,2,run_6
S5,A,1,tier3,14,sample_000367,28,2,run_6
S5,A,1,tier3,10,sample_000368,17,2,run_6
S5,A,1,tier3,21,sample_000369,10,3,run_6
S5,A,1,tier3,22,sample_000370,29,3,run_6
S5,A,1,tier3,20,sample_000371,28,3,run_6
S5,A,1,tier3,23,sample_000373,28,3,run_6
S5,A,1,tier3,17,sample_000374,18,3,run_6
S5,A,1,tier3,4,sample_000375,5,3,run_6
S5,A,1,tier3,30,sample_000379,3,1,run_7
S5,A,1,tier3,26,sample_000382,13,1,run_7
S5,A,1,tier3,27,sample_000383,24,1,run_7
S5,A,1,tier3,29,sample_000384,10,1,run_7
S5,A,1,tier3,25,sample_000385,17,1,run_7
S5,A,1,tier3,15,sample_000386,2,1,run_7
S5,A,1,tier3,6,sample_000388,5,1,run_7
S5,A,1,tier3,0,sample_000389,1,1,run_7
S5,A,1,tier3,7,sample_000392,15,2,run_7
S5,A,1,tier3,13,sample_000394,9,2,run_7
S5,A,1,tier3,16,sample_000396,15,2,run_7
S5,A,1,tier3,1,sample_000398,14,2,run_7
S5,A,1,tier3,7,sample_000399,18,2,run_7
S5,A,1,tier3,8,sample_000400,15,2,run_7
S5,A,1,tier3,14,sample_000402,9,2,run_7
S5,A,1,tier3,2,sample_000405,15,2,run_8
S5,A,1,tier3,7,sample_000406,15,2,run_8
S5,A,1,tier3,8,sample_000407,15,2,run_8
S5,A,1,tier3,13,sample_000408,18,2,run_8
S5,A,1,tier3,1,sample_000409,16,2,run_8
S5,A,1,tier3,16,sample_000410,5,2,run_8
S5,A,1,tier3,1,sample_000412,15,2,run_8
S5,A,1,tier3,7,sample_000413,15,2,run_8
S5,A,1,tier3,8,sample_000414,15,2,run_8
S5,A,1,tier3,3,sample_000415,15,2,run_8
S5,A,1,tier3,14,sample_000416,28,2,run_8
S5,A,1,tier3,10,sample_000417,17,2,run_8
S5,A,1,tier3,2,sample_000419,16,2,run_9
S5,A,1,tier3,7,sample_000420,15,2,run_9
S5,A,1,tier3,8,sample_000421,15,2,run_9
S5,A,1,tier3,13,sample_000422,9,2,run_9
S5,A,1,tier3,1,sample_000423,16,2,run_9
S5,A,1,tier3,16,sample_000424,15,2,run_9
S5,A,1,tier3,1,sample_000426,15,2,run_9
S5,A,1,tier3,7,sample_000427,15,2,run_9
S5,A,1,tier3,3,sample_000429,15,2,run_9
S5,A,1,tier3,14,sample_000430,16,2,run_9
S6,A,1,node,3,sample_000001,18,1,run_1
S6,A,1,node,7,sample_000002,25,1,run_1
S6,A,1,node,6,sample_000003,19,1,run_1
S6,A,1,node,8,sample_000004,33,1,run_1
S6,A,1,node,1,sample_000005,10,1,run_1
S6,A,1,node,2,sample_000006,25,1,run_1
S6,A,1,node,4,sample_000007,6,1,run_1
S6,A,1,node,10,sample_000008,18,1,run_1
S6,A,1,node,11,sample_000009,2,1,run_1
S6,A,1,node,9,sample_000010,33,1,run_1
S6,A,1,node,5,sample_000011,23,1,run_1
S6,A,1,node,13,sample_000013,18,2,run_1
S6,A,1,node,14,sample_000014,22,2,run_1
S6,A,1,node,16,sample_000016,25,2,run_1
S6,A,1,node,17,sample_000017,18,2,run_1
S6,A,1,node,20,sample_000020,18,2,run_1
S6,A,1,node,21,sample_000021,23,2,run_1
S6,A,1,node,12,sample_000026,34,2,run_11
S6,A,1,node,13,sample_000027,10,2,run_11
S6,A,1,node,14,sample_000028,18,2,run_11
S6,A,1,node,15,sample_000029,23,2,run_11
S6,A,1,node,16,sample_000030,18,2,run_11
S6,A,1,node,17,sample_000031,18,2,run_11
S6,A,1,node,20,sample_000034,18,2,run_11
S6,A,1,node,21,sample_000035,18,2,run_11
S6,A,1,node,22,sample_000036,23,2,run_11
S6,A,1,node,23,sample_000037,10,2,run_11
S6,A,1,node,24,sample_000038,19,2,run_11
S6,A,1,node,25,sample_000039,33,2,run_11
S6,A,1,node,30,sample_000041,3,3,run_11
S6,A,1,node,28,sample_000042,25,3,run_11
S6,A,1,node,29,sample_000043,33,3,run_11
S6,A,1,node,34,sample_000045,12,3,run_11
S6,A,1,node,35,sample_000046,31,3,run_11
S6,A,1,node,26,sample_000047,25,3,run_11
S6,A,1,node,31,sample_000049,19,3,run_11
S6,A,1,node,3,sample_000050,19,1,run_12
S6,A,1,node,1,sample_000051,31,1,run_12
S6,A,1,node,2,sample_000052,34,1,run_12
S6,A,1,node,4,sample_000053,30,1,run_12
S6,A,1,node,7,sample_000055,29,1,run_12
S6,A,1,node,9,sample_000059,24,1,run_12
S6,A,1,node,5,sample_000060,21,1,run_12
S6,A,1,node,12,sample_000061,25,2,run_12
S6,A,1,node,14,sample_000063,25,2,run_12
S6,A,1,node,15,sample_000064,23,2,run_12
S6,A,1,node,16,sample_000065,25,2,run_12
S6,A,1,node,17,sample_000066,18,2,run_12
S6,A,1,node,20,sample_000069,18,2,run_12
S6,A,1,node,21,sample_000070,30,2,run_12
S6,A,1,node,22,sample_000071,23,2,run_12
S6,A,1,node,23,sample_000072,10,2,run_12
S6,A,1,node,24,sample_000073,33,2,run_12
S6,A,1,node,12,sample_000075,7,2,run_13
S6,A,1,node,14,sample_000077,18,2,run_13
S6,A,1,node,15,sample_000078,18,2,run_13
S6,A,1,node,16,sample_000079,2,2,run_13
S6,A,1,node,17,sample_000080,18,2,run_13
S6,A,1,node,20,sample_000083,10,2,run_13
S6,A,1,node,21,sample_000084,18,2,run_13
S6,A,1,node,22,sample_000085,17,2,run_13
S6,A,1,node,23,sample_000086,10,2,run_13
S6,A,1,node,24,sample_000087,19,2,run_13
S6,A,1,node,13,sample_000090,25,2,run_14
S6,A,1,node,14,sample_000091,12,2,run_14
S6,A,1,node,15,sample_000092,23,2,run_14
S6,A,1,node,16,sample_000093,34,2,run_14
S6,A,1,node,17,sample_000094,18,2,run_14
S6,A,1,node,20,sample_000097,10,2,run_14
S6,A,1,node,21,sample_000098,33,2,run_14
S6,A,1,node,22,sample_000099,23,2,run_14
S6,A,1,node,23,sample_000100,10,2,run_14
S6,A,1,node,24,sample_000101,33,2,run_14
S6,A,1,node,12,sample_000103,34,2,run_15
S6,A,1,node,13,sample_000104,25,2,run_15
S6,A,1,node,14,sample_000105,25,2,run_15
S6,A,1,node,15,sample_000106,22,2,run_15
S6,A,1,node,16,sample_000107,34,2,run_15
S6,A,1,node,17,sample_000108,18,2,run_15
S6,A,1,node,20,sample_000111,18,2,run_15
S6,A,1,node,21,sample_000112,25,2,run_15
S6,A,1,node,22,sample_000113,27,2,run_15
S6,A,1,node,24,sample_000115,19,2,run_15
S6,A,1,node,32,sample_000117,25,3,run_15
S6,A,1,node,30,sample_000118,3,3,run_15
S6,A,1,node,28,sample_000119,8,3,run_15
S6,A,1,node,29,sample_000120,25,3,run_15
S6,A,1,node,34,sample_000122,25,3,run_15
S6,A,1,node,35,sample_000123,31,3,run_15
S6,A,1,node,26,sample_000124,25,3,run_15
S6,A,1,node,31,sample_000126,19,3,run_15
S6,A,1,node,3,sample_000127,33,1,run_16
S6,A,1,node,10,sample_000128,25,1,run_16
S6,A,1,node,1,sample_000130,9,1,run_16
S6,A,1,node,2,sample_000131,34,1,run_16
S6,A,1,node,4,sample_000132,30,1,run_16
S6,A,1,node,6,sample_000133,3,1,run_16
S6,A,1,node,7,sample_000135,33,1,run_16
S6,A,1,node,9,sample_000136,30,1,run_16
S6,A,1,node,5,sample_000137,23,1,run_16
S6,A,1,node,12,sample_000138,24,2,run_16
S6,A,1,node,13,sample_000139,25,2,run_16
S6,A,1,node,14,sample_000140,21,2,run_16
S6,A,1,node,15,sample_000141,18,2,run_16
S6,A,1,node,16,sample_000142,34,2,run_16
S6,A,1,node,17,sample_000143,18,2,run_16
S6,A,1,node,20,sample_000146,10,2,run_16
S6,A,1,node,21,sample_000147,10,2,run_16
S6,A,1,node,22,sample_000148,17,2,run_16
S6,A,1,node,24,sample_000150,18,2,run_16
S6,A,1,node,25,sample_000151,34,2,run_16
S6,A,1,node,13,sample_000153,25,2,run_17
S6,A,1,node,14,sample_000154,21,2,run_17
S6,A,1,node,15,sample_000155,22,2,run_17
S6,A,1,node,16,sample_000156,34,2,run_17
S6,A,1,node,17,sample_000157,18,2,run_17
S6,A,1,node,20,sample_000160,10,2,run_17
S6,A,1,node,21,sample_000161,18,2,run_17
S6,A,1,node,22,sample_000162,17,2,run_17
S6,A,1,node,23,sample_000163,10,2,run_17
S6,A,1,node,24,sample_000164,31,2,run_17
S6,A,1,node,25,sample_000165,34,2,run_17
S6,A,1,node,13,sample_000167,18,2,run_19
S6,A,1,node,14,sample_000168,21,2,run_19
S6,A,1,node,15,sample_000169,9,2,run_19
S6,A,1,node,16,sample_000170,34,2,run_19
S6,A,1,node,17,sample_000171,18,2,run_19
S6,A,1,node,20,sample_000174,18,2,run_19
S6,A,1,node,21,sample_000175,10,2,run_19
S6,A,1,node,22,sample_000176,9,2,run_19
S6,A,1,node,24,sample_000178,33,2,run_19
S6,A,1,node,26,sample_000181,25,3,run_19
S6,A,1,node,27,sample_000182,18,3,run_19
S6,A,1,node,32,sample_000183,25,3,run_19
S6,A,1,node,28,sample_000185,8,3,run_19
S6,A,1,node,29,sample_000186,30,3,run_19
S6,A,1,node,35,sample_000189,31,3,run_19
S6,A,1,node,12,sample_000190,25,2,run_2
S6,A,1,node,13,sample_000191,18,2,run_2
S6,A,1,node,14,sample_000192,18,2,run_2
S6,A,1,node,15,sample_000193,23,2,run_2
S6,A,1,node,17,sample_000195,18,2,run_2
S6,A,1,node,20,sample_000198,17,2,run_2
S6,A,1,node,21,sample_000199,17,2,run_2
S6,A,1,node,22,sample_000200,23,2,run_2
S6,A,1,node,23,sample_000201,10,2,run_2
S6,A,1,node,24,sample_000202,18,2,run_2
S6,A,1,node,1,sample_000204,31,1,run_20
S6,A,1,node,2,sample_000205,34,1,run_20
S6,A,1,node,6,sample_000209,30,1,run_20
S6,A,1,node,9,sample_000211,30,1,run_20
S6,A,1,node,10,sample_000212,13,1,run_20
S6,A,1,node,5,sample_000214,23,1,run_20
S6,A,1,node,12,sample_000215,18,2,run_20
S6,A,1,node,13,sample_000216,18,2,run_20
S6,A,1,node,14,sample_000217,25,2,run_20
S6,A,1,node,15,sample_000218,22,2,run_20
S6,A,1,node,16,sample_000219,34,2,run_20
S6,A,1,node,17,sample_000220,18,2,run_20
S6,A,1,node,20,sample_000223,12,2,run_20
S6,A,1,node,21,sample_000224,12,2,run_20
S6,A,1,node,24,sample_000226,18,2,run_20
S6,A,1,node,14,sample_000230,18,2,run_21
S6,A,1,node,15,sample_000231,17,2,run_21
S6,A,1,node,24,sample_000232,34,2,run_21
S6,A,1,node,25,sample_000233,34,2,run_21
S6,A,1,node,12,sample_000234,34,2,run_22
S6,A,1,node,13,sample_000235,25,2,run_22
S6,A,1,node,14,sample_000236,18,2,run_22
S6,A,1,node,15,sample_000237,17,2,run_22
S6,A,1,node,24,sample_000238,18,2,run_22
S6,A,1,node,25,sample_000239,34,2,run_22
